row_num,original_job_code,date_shipped,invoiced_customer,state,city,fixed_job_code,repair_status,repair_confidence,repair_method,repair_notes
2348,,2015-07-10 00:00:00,"RENDA PACIFIC, LLC",Nevada,Henderson,,PRE-2016,n/a,,Shipped 2015-07-10 — predates job code system (pre-2016)
2349,,2015-07-10 00:00:00,"RENDA PACIFIC, LLC",Nevada,Henderson,,PRE-2016,n/a,,Shipped 2015-07-10 — predates job code system (pre-2016)
2350,,2015-07-10 00:00:00,"RENDA PACIFIC, LLC",Nevada,Henderson,,PRE-2016,n/a,,Shipped 2015-07-10 — predates job code system (pre-2016)
2351,,2015-07-10 00:00:00,"RENDA PACIFIC, LLC",Nevada,Henderson,,PRE-2016,n/a,,Shipped 2015-07-10 — predates job code system (pre-2016)
2352,,2015-07-10 00:00:00,"RENDA PACIFIC, LLC",Nevada,Henderson,,PRE-2016,n/a,,Shipped 2015-07-10 — predates job code system (pre-2016)
2353,,2015-07-10 00:00:00,"RENDA PACIFIC, LLC",Nevada,Henderson,,PRE-2016,n/a,,Shipped 2015-07-10 — predates job code system (pre-2016)
2354,,2015-07-10 00:00:00,"RENDA PACIFIC, LLC",Nevada,Henderson,,PRE-2016,n/a,,Shipped 2015-07-10 — predates job code system (pre-2016)
2355,,2015-07-10 00:00:00,"RENDA PACIFIC, LLC",Nevada,Henderson,,PRE-2016,n/a,,Shipped 2015-07-10 — predates job code system (pre-2016)
2356,,2015-07-13 00:00:00,Contri Construction Co.,Nevada,Las Vegas,,PRE-2016,n/a,,Shipped 2015-07-13 — predates job code system (pre-2016)
2357,,2015-07-13 00:00:00,Contri Construction Co.,Nevada,Las Vegas,,PRE-2016,n/a,,Shipped 2015-07-13 — predates job code system (pre-2016)
2358,,2015-07-13 00:00:00,Contri Construction Co.,Nevada,Las Vegas,,PRE-2016,n/a,,Shipped 2015-07-13 — predates job code system (pre-2016)
2359,,2015-07-13 00:00:00,Contri Construction Co.,Nevada,Las Vegas,,PRE-2016,n/a,,Shipped 2015-07-13 — predates job code system (pre-2016)
2360,,2015-07-13 00:00:00,Contri Construction Co.,Nevada,Las Vegas,,PRE-2016,n/a,,Shipped 2015-07-13 — predates job code system (pre-2016)
